repo_id,apity,apity_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
14037931,EBD,0,15520,2,1462,1046,107,2,2,0,0,0
59155443,,0,289,3,2738,1076,91,3,0,0,0,3
46494844,,0,85664,3,4168,2948,248,7,0,0,0,7
13044600,IMI_EBD,0,135492,9,2803,15904,295,70,1,2,0,67
74809720,FFI_IMI_EBD,1,8638,6,1566,1025,45,0,0,0,0,0
6648028,FFI_IMI,1,45903,7,3160,3383,158,18,3,0,0,15
23156260,IMI_EBD,0,7374,6,3723,2729,146,0,0,0,0,0
77181222,EBD,0,23923,3,1760,1258,95,4,1,0,0,3
51848311,,0,741,6,3038,1107,80,3,0,0,0,3
104247788,,0,11170,3,2770,3021,136,5,0,0,0,5
135989792,,0,120551,4,3028,8313,371,11,0,0,0,11
47476,FFI,1,9458,3,4767,4278,322,65,4,0,0,61
61008232,,0,3015,7,2043,1220,80,2,0,0,0,2
1864194,,0,297675,9,1553,20388,461,99,4,0,0,95
14279525,,0,644,4,2813,1179,109,11,2,0,0,9
18383364,,0,104835,12,4432,20480,1217,146,21,1,0,124
42341942,IMI_EBD,0,3836,4,1881,1091,67,11,0,0,0,11
69813387,,0,559,2,3797,1075,64,6,0,0,0,6
29375063,EBD,0,9979,4,2341,2353,43,28,0,0,0,28
51556828,FFI,1,31052,5,1991,3960,152,84,54,0,1,29
12260386,,0,2676,2,3114,2431,120,1,0,0,0,1
3192821,,0,2350,7,5716,13151,870,35,7,0,0,28
11469732,,0,813,3,3568,1454,253,3,0,0,0,3
19245530,,0,5849,5,2643,1488,175,5,0,0,0,5
8087816,IMI,1,11420,5,5439,3934,23,7,6,0,0,1
37989511,,0,1761,2,5585,11658,267,82,4,0,0,78
65638810,,0,22573,15,2707,2018,68,4,1,0,0,3
4180355,,0,22059,4,3371,2145,56,12,0,0,0,12
2237981,IMI_EBD,0,13320,10,3418,1260,69,10,5,1,0,4
791299,FFI_IMI,1,375968,17,2024,20000,224,292,53,0,1,238
4923301,IMI,1,6370,8,5358,1646,63,44,38,0,0,6
1202362,,0,1394,3,3852,1437,286,3,0,0,0,3
40622268,IMI_EBD,0,9088,4,386,1072,18,0,0,0,0,0
100145739,FFI,1,504315,2,1412,1043,33,17,0,0,0,17
4988795,IMI,1,18753,7,7523,5627,169,105,66,0,0,39
3898922,IMI,1,67688,8,3396,10561,126,27,5,5,2,15
20822620,FFI,1,6836,4,5694,1380,96,34,15,0,0,19
97698189,IMI_EBD,0,971490,5,3072,17642,129,24,2,0,0,22
23891194,IMI,1,1587504,9,1634,20000,1177,74,3,0,2,69
111553664,,0,7019,5,2786,2242,192,0,0,0,0,0
22613546,HIT,0,161419,4,2312,1759,40,17,3,0,0,14
5132476,IMI,1,295405,4,3334,7779,294,26,4,2,0,20
48885353,,0,2101,3,2432,1613,177,5,0,0,0,5
8083731,,0,3585,4,4787,1278,138,3,2,0,0,1
409101,,0,982,2,4318,8856,420,20,0,0,1,19
81127405,,0,1645,2,3701,1016,228,0,0,0,0,0
8935948,FFI_IMI,1,13603,5,3440,6853,187,16,8,0,0,8
63014033,,0,43931,5,1839,1091,157,0,0,0,0,0
105566333,,0,50086,7,1510,1924,66,13,1,0,0,12
59213200,,0,32754,12,2391,6801,217,64,3,0,0,61
85968492,,0,15955,4,2109,2899,195,10,3,0,0,7
19025014,,0,8851,8,2678,2103,160,2,0,0,0,2
22529973,FFI,1,11262,2,2652,4270,226,16,5,0,0,11
63882194,,0,36223,12,4062,7588,411,27,3,0,3,21
10997446,IMI,1,90178,9,2734,2924,100,24,4,1,2,17
52266845,,0,2331,4,2182,3197,209,15,7,0,0,8
654608,FFI,1,3887,3,4614,1375,111,5,3,1,0,1
131726361,,0,35173,20,2020,1268,76,2,0,0,0,2
36350782,,0,18185,9,2657,3669,105,13,2,0,0,11
13765233,,0,6865,4,3520,1158,89,0,0,0,0,0
1748446,IMI_EBD,0,1263,4,3718,1119,179,0,0,0,0,0
10045028,IMI,1,36218,5,1129,2492,66,11,1,0,0,10
27534934,,0,27435,6,2414,1712,131,3,0,0,0,3
26399764,,0,52276,3,3543,1465,297,1,0,0,0,1
26076338,HIT,0,86505,3,2317,1763,46,6,0,0,0,6
85591067,,0,26323,6,2025,4890,110,11,0,0,0,11
1938370,IMI_EBD,0,20464,6,3625,2458,95,6,4,0,0,2
18055618,,0,14178,7,2692,11858,285,88,10,0,0,78
41629359,IMI,1,6164,6,2718,1095,59,7,2,0,0,5
19239509,IMI,1,31745,3,2635,5287,55,7,3,0,0,4
27631673,IMI_EBD,0,439419,9,2466,11856,764,11,1,0,0,10
4994785,FFI_IMI,1,24113,12,4125,3502,205,54,18,0,0,36
90904321,,0,19562,5,2888,1655,182,3,0,0,0,3
875626,IMI_EBD,0,2032,5,4912,1145,155,8,0,3,0,5
1406596,,0,29470,6,3800,3689,60,4,0,0,0,4
27495291,IMI_EBD,0,5458,8,3932,2290,164,4,4,0,0,0
92817155,,0,14008,4,2811,1315,67,1,0,0,0,1
31720673,FFI,1,18083,3,2069,1615,57,36,6,0,0,30
589349,,0,134032,3,4564,2571,252,4,3,0,0,1
105281531,,0,76885,6,2405,6941,373,10,0,0,0,10
6155413,HIT,0,2757,3,3129,1145,70,0,0,0,0,0
18190835,,0,304,2,2651,1159,156,4,0,0,0,4
2341146,,0,6641,4,4165,2973,183,9,4,0,0,5
1439738,,0,34723,6,3788,7313,181,23,14,0,0,9
81634683,FFI_IMI,1,47118,7,1629,6474,132,25,16,0,1,8
847957,IMI,1,48924,2,3998,3629,245,7,0,1,1,5
984742,IMI,1,18073,3,3687,8622,151,20,0,0,0,20
118768875,FFI_IMI,1,173694,7,1890,3452,191,27,5,1,0,21
7243421,,0,5011,6,3602,2003,237,2,0,0,0,2
14895592,IMI,1,121439,4,1360,1689,48,13,5,0,0,8
9489902,IMI_EBD,0,2949,6,3370,1910,166,17,2,0,0,15
79683936,IMI,1,49103,3,1480,1893,39,5,0,0,0,5
184604,IMI,1,11181,3,4076,2318,180,6,4,0,0,2
1957456,,0,836643,17,2235,20480,444,26,7,1,0,18
34197461,,0,15683,3,2431,2103,201,4,0,0,0,4
67768325,,0,3104,5,2464,2148,47,2,0,0,0,2
34182773,,0,53,2,2154,1838,30,1,0,0,0,1
4989235,IMI_EBD,0,338536,4,3299,14397,392,24,1,0,0,23
23322663,FFI_IMI_EBD,1,145126,12,2967,1896,88,15,1,0,0,14
1309434,IMI_EBD,0,1753,3,3800,1367,75,6,0,0,1,5
692146,IMI,1,3317,3,5620,1487,151,11,2,0,0,9
25231002,IMI,1,1815,3,2372,1771,116,8,1,0,0,7
2536587,,0,964,4,3662,11012,271,9,3,1,0,5
21193524,FFI_IMI,1,74767,10,3381,4653,400,14,10,0,0,4
887840,FFI_IMI,1,6399,6,3699,1039,91,30,7,0,0,23
5144181,EBD,0,6006,7,3291,2034,96,5,0,2,0,3
13216371,IMI_EBD,0,20245,6,2906,1280,96,0,0,0,0,0
764708,FFI_IMI,1,227076,10,3271,20000,384,721,44,1,29,647
80249302,,0,228667,10,1915,20353,265,26,1,0,4,21
10553586,IMI,1,9452,8,2953,1919,115,6,0,0,0,6
23502577,IMI,1,4427,3,1583,1073,27,8,8,0,0,0
37440338,,0,3115,5,4550,2248,129,5,1,0,0,4
41542522,FFI_IMI,1,6237,10,3309,1000,27,21,5,0,0,16
1596580,FFI_IMI,1,95242,10,3924,4696,149,72,28,0,0,44
93405144,IMI_EBD,0,32554,5,1382,1920,345,7,0,0,0,7
103766152,HIT,0,33547,2,1409,4679,688,1,0,0,0,1
12584062,,0,62831,5,3152,1544,129,8,0,0,0,8
68256277,IMI,1,37429,4,1224,1198,16,0,0,0,0,0
3114742,,0,2283,5,3484,1955,240,0,0,0,0,0
27283062,,0,5888,3,2758,2515,237,1,1,0,0,0
921367,IMI,1,4114,4,3967,2010,185,2,0,0,0,2
108337180,FFI,1,44475,4,1374,1625,105,5,2,0,0,3
114898943,,0,215546,15,2605,7684,209,35,1,0,1,33
51457456,,0,18668,2,3688,3269,77,7,0,0,0,7
49220157,FFI_IMI,1,15817,9,2020,6104,261,28,17,0,0,11
20185174,IMI,1,62181,3,2619,2528,33,6,1,0,0,5
24375248,IMI,1,87247,7,2730,15391,109,36,17,0,3,16
15085215,IMI_EBD,0,701099,6,1295,20000,263,36,16,5,1,14
69691727,,0,35258,5,4549,20480,657,12,0,0,0,12
16185196,HIT,0,18823,4,2721,1627,167,3,0,0,0,3
2751199,FFI_IMI,1,262486,18,3694,12067,470,188,19,6,2,161
68546136,,0,904,3,1771,1081,64,2,1,0,0,1
58414589,FFI_IMI,1,211549,7,1853,7836,230,92,76,1,0,15
3277842,,0,250760,3,4013,14349,436,18,6,0,0,12
39119843,,0,1520,2,2800,1181,190,5,1,0,0,4
12363387,FFI_EBD,0,28781,15,4386,4041,133,91,20,0,0,71
60561834,FFI_IMI,1,421383,9,3633,17117,219,226,21,2,0,203
3058811,,0,338,3,3481,1233,129,2,0,0,0,2
67626108,IMI,1,110355,3,1970,1289,33,1,1,0,0,0
21692,IMI_EBD,0,78762,6,5511,16966,12,27,3,3,1,20
412126,HIT,0,1444,3,4149,1035,177,4,0,1,0,3
10906757,,0,1164,3,2965,1490,132,1,0,0,0,1
71487396,,0,8221,5,3277,2498,128,7,0,0,0,7
11426474,EBD,0,2716,6,3365,1713,160,1,0,0,0,1
50202869,FFI,1,10782,6,2013,3222,36,0,0,0,0,0
1219074,EBD,0,4066,4,2307,1709,52,3,2,1,0,0
104032019,,0,22487,6,1353,1400,113,4,0,0,1,3
38812664,,0,20845,8,3562,2574,241,10,1,0,1,8
40620758,FFI_IMI,1,5461,7,2156,1491,132,50,41,0,3,6
12559641,FFI_IMI,1,24296,9,2887,3197,101,6,5,0,0,1
8161461,IMI,1,6989,4,3063,1021,47,37,8,0,0,29
56430871,HIT,0,8232,3,1905,2406,70,6,0,2,0,4
32483164,,0,69518,12,4870,6151,218,39,7,0,0,32
34807561,,0,4055,12,4007,4128,421,42,6,0,0,36
47681086,,0,6002,5,2029,1405,38,1,0,0,0,1
12414592,FFI_IMI,1,4346,5,2575,1537,79,16,0,0,0,16
5296705,,0,127784,6,4983,7045,197,70,0,0,1,69
26522697,IMI,1,5435,4,2394,2736,268,0,0,0,0,0
95395370,HIT,0,122283,8,1494,2776,108,4,4,0,0,0
85205851,,0,48111,7,1551,1348,130,4,1,0,0,3
14590125,,0,213011,6,2745,7038,87,180,8,0,0,172
1890900,FFI_IMI,1,16494,10,3699,4918,261,37,1,13,0,23
214605,FFI_IMI,1,210658,13,6085,4262,136,20,8,0,0,12
59227528,IMI_EBD,0,11294,5,1662,1477,39,1,0,0,0,1
51040886,,0,294540,14,2425,10707,780,30,0,0,0,30
5297944,,0,10657,2,3274,3676,134,8,1,0,1,6
504028,EBD,0,1800,6,4381,1544,218,4,0,0,0,4
19267652,FFI_IMI,1,17499,6,2477,1074,30,6,6,0,0,0
2218679,,0,43805,4,5443,10579,266,56,3,0,1,52
11188320,,0,8979,4,2889,1156,60,3,2,0,0,1
41636424,IMI,1,2002,3,2161,2932,76,26,0,0,0,26
11309795,FFI_IMI,1,99146,14,2926,1507,53,16,16,0,0,0
668622,IMI_EBD,0,1230,5,3853,1035,94,0,0,0,0,0
5967893,,0,1269,2,3839,1231,145,1,0,0,0,1
12623060,IMI,1,4513,4,3443,2150,19,47,40,0,2,5
4119458,FFI_IMI,1,65190,12,3210,2822,85,55,13,0,0,42
3559019,IMI,1,1265987,7,1002,20000,658,84,3,4,12,65
55808787,FFI,1,84014,9,1907,5781,201,104,26,1,1,76
2883574,,0,59705,4,5632,4926,195,23,8,0,0,15
10126031,FFI_IMI,1,390083,16,2387,20000,222,149,40,0,2,107
59331395,,0,628,4,2243,1040,147,1,0,0,0,1
1040867,IMI_EBD,0,30873,5,5031,11639,89,10,2,0,0,8
126402504,,0,1529433,3,2348,1046,84,4,0,0,0,4
83160811,,0,2060,3,3576,4582,271,17,1,0,0,16
21306213,,0,17116,4,2899,1356,113,0,0,0,0,0
33294317,FFI_IMI,1,19678,9,2294,2354,117,8,4,0,0,4
2097941,IMI,1,30468,3,3654,2215,52,8,5,0,0,3
791720,IMI,1,29807,8,3948,3752,151,17,1,3,1,12
14571443,EBD,0,17670,6,2804,4073,954,18,1,0,0,17
12682212,FFI_IMI,1,13894,5,3121,2702,117,40,5,0,0,35
48729353,IMI,1,143350,4,1622,1373,52,1,1,0,0,0
7527552,,0,13090,13,3416,2885,205,39,4,0,0,35
2875354,,0,1547,5,3534,2026,119,10,0,0,0,10
8473240,,0,24989,5,2656,1967,77,3,0,0,0,3
29337344,,0,26759,5,2321,1536,97,3,0,0,0,3
72343220,HIT,0,9730,4,1806,3119,115,2,2,0,0,0
117545507,,0,3946,2,1890,1497,103,2,0,0,0,2
15192017,IMI,1,39264,6,2786,3007,89,16,2,0,0,14
28014525,FFI_IMI,1,15957,12,2287,1386,66,10,5,0,0,5
7964360,,0,379,2,3875,1155,97,0,0,0,0,0
5772041,IMI,1,6457,2,3524,1577,125,11,1,0,0,10
118226152,FFI_IMI,1,7491,8,2454,1820,112,27,16,0,0,11
25311354,FFI,1,9484,5,2576,4951,47,9,5,0,0,4
110170439,,0,271987,9,1732,6496,267,21,7,1,0,13
62751496,,0,647,7,3550,1481,73,2,0,0,0,2
6325420,IMI_EBD,0,675194,8,3561,8624,56,23,5,0,6,12
47069819,,0,409564,18,4821,11835,403,209,10,0,0,199
10176112,HIT,0,1674,2,2964,1117,187,10,1,0,1,8
2207038,,0,4700,3,3630,1458,94,0,0,0,0,0
40975535,,0,1154,3,2051,8151,68,5,0,0,0,5
12558645,EBD,0,9507,4,2884,1892,72,8,5,1,0,2
85280679,IMI_EBD,0,25448,6,1465,2495,29,0,0,0,0,0
5713702,,0,599658,7,3117,4294,156,62,0,0,0,62
82694455,IMI,1,22479,4,1534,1193,28,3,0,0,0,3
44744780,,0,11672,3,2101,2489,166,5,0,0,0,5
1226823,IMI,1,6546,6,4427,2362,77,17,4,0,0,13
123019725,,0,17319,4,4295,6181,268,19,4,0,0,15
16490037,FFI_IMI,1,10817,10,2658,1250,40,1,0,0,0,1
76157774,FFI_IMI,1,12054,5,1686,1529,64,53,34,0,0,19
47440536,IMI_EBD,0,77709,4,2018,10610,111,98,49,0,0,49
10623309,,0,805,3,4599,1946,119,7,0,0,0,7
13950167,IMI,1,2797,3,3138,1753,7,3,0,0,0,3
7136149,,0,779,2,3145,2964,108,20,0,0,0,20
34008153,FFI_IMI,1,216173,13,2291,5243,146,95,22,0,4,69
18511687,FFI_IMI,1,862218,10,6119,9918,240,136,42,33,3,58
38078509,,0,1094,3,3851,1221,123,0,0,0,0,0
36439741,,0,18146,4,2503,1349,102,1,1,0,0,0
69958211,,0,14018,8,2713,2457,144,5,0,0,0,5
41571541,IMI_EBD,0,49425,11,2301,9308,412,42,0,0,1,41
2642784,IMI,1,3680,4,3366,1566,84,2,0,0,0,2
139179084,EBD,0,24329,6,1683,2792,124,6,0,0,1,5
16411534,IMI_EBD,0,433751,6,2775,9274,363,26,15,6,0,5
111605778,HIT,0,413117,3,1346,5612,182,78,1,0,0,77
23852701,,0,131227,13,3079,1966,170,2,0,0,0,2
237904,IMI_EBD,0,9020,6,4458,5057,296,38,2,33,0,3
13634772,,0,31808,2,2822,1185,44,0,0,0,0,0
48522679,,0,7272,6,2038,1487,48,1,0,0,0,1
1267753,,0,2226,4,3834,10954,335,25,0,10,0,15
48904888,,0,72413,7,2467,2837,210,9,0,0,0,9
10437688,,0,102780,5,7990,16649,420,144,5,0,0,139
111462767,,0,6436,5,1519,1003,102,1,0,0,0,1
39107211,,0,260353,4,2449,3193,207,2,0,0,0,2
52909975,FFI,1,51355,8,1936,1775,58,12,1,0,0,11
18490421,FFI_IMI,1,39065,11,5175,7859,132,326,55,0,1,270
94699753,,0,1281,2,3913,1073,92,0,0,0,0,0
47918643,IMI_EBD,0,123099,7,1976,1165,40,0,0,0,0,0
6789509,,0,546703,8,3166,1231,55,6,0,0,0,6
51317975,FFI,1,80230,9,2000,1660,84,4,3,0,0,1
20325784,,0,3582,5,2601,1243,98,0,0,0,0,0
72889410,FFI_IMI,1,161736,9,6701,16528,158,121,99,3,0,19
8560576,IMI_EBD,0,4056,7,2983,1629,112,16,1,10,2,3
3701855,,0,1630,7,4580,1075,143,4,2,0,0,2
11352797,,0,13203,4,3466,3550,317,11,3,0,0,8
4156651,IMI,1,1931,3,3384,1167,113,1,0,0,0,1
3322086,IMI,1,20745,4,3865,4284,85,3,0,0,0,3
54690589,,0,143353,3,2144,1001,119,0,0,0,0,0
17147559,,0,191,2,3112,1838,231,5,0,0,0,5
63067788,,0,3022,6,2849,2612,153,10,0,0,0,10
64301246,,0,6332,6,2149,1366,80,0,0,0,0,0
63109541,IMI_EBD,0,26367,6,1843,1223,101,4,3,0,0,1
45202654,HIT,0,64618,4,2100,3749,77,8,2,0,0,6
13123142,,0,217953,16,3451,10267,202,34,6,0,0,28
790019,FFI_IMI,1,64400,6,4038,9528,521,84,12,1,25,46
137276052,,0,26479,4,4033,10562,573,39,4,2,1,32
16594532,IMI,1,14693,5,2727,10250,230,1,1,0,0,0
48345674,FFI_IMI,1,120773,10,18838,14253,513,324,166,0,0,158
43936671,,0,21146,3,18832,15268,621,123,8,0,0,115
124240220,,0,19803,3,3204,2538,107,0,0,0,0,0
206370,IMI_EBD,0,136562,7,6015,3215,94,8,7,0,0,1
37724576,IMI,1,1554,5,2147,1336,77,10,1,0,0,9
2431044,IMI_EBD,0,44304,6,3282,2016,40,6,1,0,0,5
51210673,,0,23768,2,3216,2180,201,10,1,0,0,9
2517120,IMI_EBD,0,20734,9,3581,11766,2282,9,1,0,0,8
47248265,,0,734,4,3071,1867,144,0,0,0,0,0
1056938,,0,3097,4,3896,1019,77,1,0,0,0,1
94569514,EBD,0,7862,2,1477,1334,70,2,0,0,0,2
11542228,,0,23961,4,3374,2032,80,16,0,0,0,16
57160728,IMI,1,3343,3,2576,1052,118,7,2,0,0,5
33768009,IMI,1,74021,2,1027,2403,145,0,0,0,0,0
14080274,,0,40269,6,3645,2480,403,1,0,0,0,1
22676524,,0,4109,4,3259,2020,73,2,0,0,0,2
16477702,,0,32707,6,6758,5217,176,19,5,0,0,14
32675488,FFI_IMI,1,806351,15,5947,14089,135,174,106,2,8,58
28039,IMI_EBD,0,8700,6,5581,1655,74,6,0,0,1,5
17359210,FFI,1,187627,7,6497,10447,166,389,134,0,1,254
94264011,IMI,1,135645,7,3276,6362,176,41,2,0,0,39
57139102,EBD,0,140549,5,1880,1723,29,2,1,0,0,1
9601783,IMI,1,17580,2,3065,1212,91,126,6,11,0,109
3455070,,0,49001,2,3445,18196,595,52,6,0,0,46
2642653,,0,2140,4,4275,19242,738,46,4,0,0,42
46743486,,0,54925,5,3432,7941,395,6,0,0,0,6
11718424,,0,30190,4,4163,3580,337,6,3,0,0,3
126897385,,0,156979,3,3403,2245,147,7,1,0,0,6
108920680,IMI_EBD,0,25614,3,1368,2524,44,5,2,0,0,3
1370858,,0,213876,9,5708,10395,209,16,1,0,0,15
36077404,FFI_IMI,1,107280,7,2454,3050,40,6,2,0,0,4
73781385,HIT,0,107688,4,1716,4918,107,1,0,1,0,0
535712,FFI_IMI,1,5678,4,6022,1494,129,12,1,0,0,11
47907821,IMI,1,8788,5,3341,3007,33,0,0,0,0,0
14724954,IMI_EBD,0,50507,6,3705,5368,221,27,1,16,0,10
10127525,,0,364,3,2978,2946,88,4,1,0,0,3
5533936,FFI_IMI,1,38386,6,3251,4133,40,75,4,0,0,71
17420614,IMI,1,8342,6,2064,5293,30,8,0,0,0,8
106125229,EBD,0,14448,2,1264,2184,140,14,4,0,0,10
45838272,IMI,1,10198,6,2347,1472,133,4,1,0,0,3
18992087,,0,8397,5,2880,1171,116,0,0,0,0,0
7730829,FFI,1,8893,4,6115,2949,122,25,18,0,0,7
92715023,,0,8955,3,3268,1053,97,0,0,0,0,0
3611422,,0,2782,2,3417,2568,80,3,0,0,0,3
28270310,,0,1358,3,2407,1291,108,16,0,0,0,16
5939005,,0,7209,10,3357,1990,86,11,1,0,0,10
17494082,,0,49051,9,2667,1489,123,2,0,0,0,2
127490619,,0,104270,2,1709,2772,190,7,0,0,0,7
8122790,FFI_IMI,1,48264,5,4372,7101,236,8,1,1,0,6
18307175,,0,91458,6,3384,15598,332,17,0,0,0,17
12373318,IMI_EBD,0,6516,7,2884,1911,106,6,0,0,0,6
481040,IMI_EBD,0,3282,4,4120,1685,252,9,0,1,0,8
112659734,,0,3178,7,1928,2260,144,4,0,0,0,4
37004081,,0,27416,9,2524,2927,134,11,0,0,0,11
45096760,,0,12237,3,2457,1631,112,103,0,0,0,103
131822486,,0,44215,9,2320,1258,92,1,0,0,0,1
15120144,,0,43927,4,2826,4941,114,49,0,0,0,49
22386765,IMI_EBD,0,14476,5,2506,1783,48,1,0,0,0,1
5347074,,0,12342,2,3271,1670,207,3,0,0,1,2
48701042,IMI_EBD,0,60059,9,2045,3991,65,12,0,1,2,9
134156823,,0,2021,15,1176,2753,82,17,2,0,0,15
35228769,IMI,1,191970,5,3938,3903,70,62,7,0,0,55
35373989,,0,4103,4,2335,1019,108,5,1,0,0,4
18418026,,0,6365,3,2343,1003,90,2,1,0,0,1
31696383,,0,9207,2,3062,7621,1242,7,0,0,1,6
2113510,,0,18683,5,4560,14574,678,10,2,0,0,8
73027304,FFI,1,230291,12,5765,9834,87,103,17,0,0,86
56184050,,0,13950,11,5756,20480,726,99,17,0,5,77
54661965,FFI,1,12235,2,2009,1637,44,36,23,0,0,13
1124202,,0,6005,4,8253,2464,62,5,2,0,0,3
11261721,,0,32457,6,3736,1849,63,17,3,0,0,14
28742698,,0,20360,4,2389,1245,86,0,0,0,0,0
28070831,,0,1807,6,2411,3606,638,9,2,0,0,7
25947175,FFI_IMI,1,40972,18,2404,1481,117,5,4,0,0,1
9787912,IMI,1,5349,3,4291,2179,75,2,2,0,0,0
4054633,,0,1358,2,4752,5652,286,24,3,0,0,21
5430389,,0,4303,2,3264,1115,118,0,0,0,0,0
1052694,,0,23609,3,3853,5037,101,7,0,1,0,6
76095264,,0,91086,7,1892,2713,190,0,0,0,0,0
70434365,IMI,1,2624,6,1742,1587,78,37,14,0,0,23
55781523,,0,1699,2,3510,2255,184,2,0,0,0,2
291884,IMI,1,6723,2,4440,2340,78,6,2,1,0,3
82300088,IMI,1,76839,4,1548,2133,39,15,0,0,12,3
46151823,FFI_IMI,1,263453,6,2698,12271,521,32,8,1,5,18
5561238,IMI,1,3423,2,3235,1959,215,33,30,0,0,3
74392098,,0,7364,4,1658,1842,71,0,0,0,0,0
7941882,IMI_EBD,0,14434,3,3511,2848,171,10,4,0,0,6
16294920,FFI,1,20514,2,2665,4266,44,10,8,0,0,2
17681420,IMI_EBD,0,3445,7,1783,1063,36,3,0,0,0,3
104741169,,0,72779,13,2406,5463,309,8,0,0,1,7
15167051,,0,22913,7,3910,3010,213,5,0,0,0,5
65275953,IMI,1,83377,4,1738,1348,45,4,1,0,0,3
8757552,FFI_IMI,1,257470,21,2839,20000,165,532,146,0,0,386
125461170,IMI,1,16383,5,1213,1187,12,1,0,0,0,1
20275971,IMI,1,3793,5,2706,1045,57,9,0,5,0,4
4751958,IMI_EBD,0,82397,6,2870,5160,37,39,1,11,0,27
5262776,,0,1089,2,3779,1058,122,0,0,0,0,0
76666208,IMI_EBD,0,36964,5,1686,4808,124,13,4,0,0,9
54340642,,0,9409,3,1919,1974,103,0,0,0,0,0
206378,HIT,0,26099,3,6948,6383,230,6,1,0,0,5
4447023,IMI,1,133919,9,5071,18928,124,82,5,6,3,68
11131753,FFI_IMI,1,14775,6,2896,1121,76,14,6,0,0,8
73456643,,0,28827,3,3229,3532,261,5,2,0,0,3
61397447,IMI_EBD,0,1213243,10,1847,1698,78,0,0,0,0,0
9719670,IMI,1,20800,2,3003,1763,82,8,1,0,0,7
64025759,IMI,1,248939,3,1832,3889,32,4,0,0,0,4
117156031,FFI,1,100000,8,2194,5937,154,30,15,0,0,15
1601209,IMI,1,2614,2,3751,1617,65,13,2,0,0,11
2189967,FFI_IMI,1,3626,4,4517,1959,93,13,1,1,1,10
38681058,HIT,0,46835,3,2210,1443,70,21,3,0,0,18
10856340,FFI,1,17523,5,4404,1867,25,47,3,0,0,44
16940917,IMI,1,65125,7,2675,5993,73,12,1,0,1,10
386126,,0,836,3,4184,1393,153,0,0,0,0,0
14521001,FFI_IMI,1,4302,9,12279,2499,72,20,17,0,0,3
2361853,IMI_EBD,0,83969,7,3606,7794,19,2,1,0,0,1
921928,IMI_EBD,0,41018,4,4462,9832,347,73,47,1,0,25
2198510,FFI_IMI,1,44396,8,3508,1814,89,21,13,0,0,8
4025121,IMI,1,35390,7,3391,10224,254,31,1,0,0,30
2734482,IMI,1,23923,4,5596,8222,385,22,1,3,3,15
98257850,,0,1414,8,2343,1315,126,3,1,0,0,2
122811745,,0,2450,2,6110,4904,70,12,0,0,0,12
54172257,,0,11155,4,4998,2515,177,26,0,0,0,26
15730865,,0,125429,15,2033,20310,1077,20,3,0,1,16
27759161,IMI_EBD,0,16014,6,2422,1203,172,4,0,0,0,4
1745896,IMI,1,2258,2,4421,1094,85,8,0,0,0,8
65757761,,0,6690,2,2455,1502,80,28,0,0,0,28
213238,IMI,1,8284,2,4429,2857,74,8,3,0,0,5
3910945,IMI,1,35459,8,3449,15665,119,213,2,48,10,153
108706901,,0,39536,4,2834,2533,130,3,0,0,0,3
16146440,IMI_EBD,0,124437,7,2744,2980,133,1,0,0,0,1
95456,,0,160972,20,4421,20480,192,289,41,0,0,248
11131631,FFI_IMI,1,87614,24,2970,13526,878,225,86,0,1,138
129934884,,0,4122,5,1601,1922,116,1,0,0,0,1
2686502,IMI_EBD,0,432969,7,2432,20000,543,80,12,20,2,46
4387220,,0,746,2,3257,2532,111,2,0,0,0,2
98925529,,0,4528,4,3322,3480,278,18,0,0,1,17
3193843,IMI,1,41631,4,5372,7928,477,34,2,0,0,32
4939243,,0,5657,5,3525,8904,105,19,0,0,0,19
49417923,IMI_EBD,0,186879,4,2026,4136,161,4,1,1,0,2
49107,,0,54352,16,4643,10589,239,37,0,0,0,37
12063996,IMI_EBD,0,71320,8,3418,7947,122,266,8,36,12,210
19143802,,0,694,2,2644,2350,131,0,0,0,0,0
76978254,,0,6364,6,1667,1506,163,5,0,0,0,5
812156,,0,4157,3,4008,1353,250,4,0,0,0,4
36648301,,0,423357,8,2817,3379,76,19,0,0,0,19
26531519,,0,88765,8,2809,3430,129,5,0,0,0,5
128791889,FFI_IMI,1,46054,8,6575,15151,380,585,300,0,4,281
23961941,IMI_EBD,0,23947,9,2506,3117,51,21,0,2,0,19
525316,,0,1268,3,4164,2062,186,14,0,0,0,14
112892985,,0,57189,14,2712,3258,95,12,0,0,0,12
1340226,,0,143367,3,3874,1522,85,3,2,0,0,1
58655757,,0,1206,4,1745,1198,97,6,0,0,0,6
1139119,FFI_IMI,1,3685,5,5248,1154,138,28,24,0,0,4
55873922,,0,339,2,4996,1022,103,1,0,0,0,1
17488986,IMI,1,110982,5,4557,3190,96,52,16,0,0,36
11321096,IMI_EBD,0,39005,6,2942,6090,199,14,5,0,0,9
5238231,IMI,1,321971,10,3037,4303,209,10,0,0,0,10
571621,FFI,1,180378,6,4495,2454,102,15,0,0,0,15
541109,FFI,1,73848,11,7470,16318,175,314,146,0,0,168
62728051,FFI,1,177519,5,1836,1782,104,10,0,0,0,10
61886109,HIT,0,476727,5,1855,5530,1137,6,2,0,0,4
129958568,,0,9824,7,2449,4150,79,3,3,0,0,0
2623406,,0,10617,8,4454,2305,67,5,4,0,0,1
