id,languages,classifier,clfType,fileType
8684805,"['javascript', 'html', 'css', 'php']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
5545025,"['javascript', 'css', 'html', 'shell']",Shell*_JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
10426059,"['javascript', 'java', 'css', 'python', 'shell', 'html']",Shell*_JavaScript*_Python*,IRI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
193263,"['c', 'html', 'python', 'css', 'objective-c', 'c++', 'shell']",C-C++_Shell*_JS-CSS-HTML*,FFI_IRI_ID,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
5533742,"['shell', 'java']",HI*,HI,['*']
16239850,"['shell', 'css', 'c++', 'c']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
4135415,"['php', 'html']",HI*,HI,['*']
3808715,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2442457,"['java', 'javascript', 'python', 'html', 'css', 'shell', 'php', 'c']",JavaScript*_Java-C_C-Python_Java*_Shell*_Python*,FFI_IRI,"['.java', '.c', '.c', '.py', '.sh', '.bsh', '.zsh', '.java', '.py', '.ts', '.js', '.html']"
27242935,"['c', 'c++', 'objective-c', 'shell', 'python']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
12780802,"['typescript', 'javascript', 'shell']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
18128548,"['java', 'shell']",Shell*_Java*,IRI,"['.sh', '.bsh', '.zsh', '.java']"
12968763,"['typescript', 'python', 'html', 'javascript', 'ruby', 'shell', 'css']",Shell*_JavaScript*_Python*,IRI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.py']"
21009909,"['python', 'typescript', 'html', 'javascript', 'shell', 'css']",Shell*_JavaScript*_Python*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
9800465,"['javascript', 'css', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
285304,"['python', 'javascript', 'css', 'html', 'shell']",Shell*_JavaScript*_Python*,IRI,"['.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
21972471,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
6673802,"['ruby', 'html', 'css', 'javascript', 'shell']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
12821303,"['go', 'shell']",C-Go,FFI,['.go']
11427833,"['typescript', 'html', 'css', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
117358,"['java', 'c', 'javascript', 'c++', 'shell']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
5078061,"['python', 'c', 'c++', 'shell', 'html']",C-C++_Shell*_C-Python_Python*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.py', '.sh', '.bsh', '.zsh']"
12558645,"['javascript', 'css', 'html']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
161001,"['html', 'css', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
10357291,"['python', 'c']",C-Python,FFI,"['.c', '.py']"
9435887,"['c', 'html', 'shell', 'c++', 'python']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
3673495,"['ruby', 'html']",Ruby*,IRI,['.rb']
3769702,"['python', 'javascript', 'css', 'html', 'shell']",Shell*_JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
13067823,"['python', 'php', 'html', 'shell']",Shell*_Python*,IRI,"['.py', '.sh', '.bsh', '.zsh']"
3033982,"['html', 'typescript', 'javascript', 'java', 'php', 'python', 'ruby', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
286516,"['python', 'css', 'html', 'javascript', 'ruby']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3783584,"['javascript', 'php', 'css', 'html', 'shell']",Shell*_JavaScript*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
7420937,"['java', 'html', 'shell', 'css', 'python', 'ruby', 'javascript']",Shell*_JavaScript*_Java-C_Java*,FFI_IRI,"['.java', '.c', '.java', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
21038508,"['html', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
1423102,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
810108,"['objective-c', 'ruby']",HI*,HI,['*']
5196969,"['python', 'html']",HI*,HI,['*']
22895438,"['c++', 'python', 'shell', 'c']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
6458557,"['python', 'shell', 'c', 'c++']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
3215654,"['python', 'javascript', 'shell', 'css', 'html']",Shell*_JS-CSS-HTML*_Python*,IRI_ID,"['.py', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
22883982,"['go', 'shell', 'ruby']",Go*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.go']"
603286,"['c', 'c++', 'objective-c']",C-C++,FFI,"['.c', '.cpp']"
5512937,"['python', 'shell', 'java', 'c++', 'c']",C-C++_Shell*_Java-Python,FFI_IRI,"['.c', '.cpp', '.py', '.java', '.sh', '.bsh', '.zsh']"
19916900,"['java', 'css', 'html', 'ruby', 'shell']",Shell*_JavaScript*_Java*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.java']"
3070373,"['php', 'javascript', 'css', 'html', 'shell']",PHP*_Shell*_JavaScript*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.php']"
12219348,"['javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
7246788,"['python', 'c', 'html', 'shell', 'javascript', 'css', 'php']",Shell*_C-Python_Python*,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
20389482,"['c', 'python', 'shell', 'c++', 'html', 'objective-c', 'css']",C-C++_Shell*_Python*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.py']"
14315553,"['html', 'css', 'javascript', 'ruby']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1740684,"['php', 'javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
17170044,"['java', 'shell']",Shell*_Java*,IRI,"['.sh', '.bsh', '.zsh', '.java']"
772868,"['javascript', 'shell']",Shell*_JavaScript*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
14627493,"['html', 'css', 'javascript']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1926062,"['c++', 'python', 'c']",C-C++,FFI,"['.c', '.cpp']"
14510383,"['go', 'html', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
16813167,"['python', 'java']",HI*,HI,['*']
12902737,"['html', 'javascript', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1333666,"['python', 'c', 'shell']",Shell*_C-Python,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh']"
11570420,"['objective-c', 'c', 'shell']",HI*,HI,['*']
22305594,"['objective-c', 'c']",HI*,HI,['*']
1526009,"['java', 'shell', 'ruby']",HI*,HI,['*']
29151026,"['css', 'javascript', 'html', 'shell']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
4297273,"['html', 'javascript', 'css', 'shell', 'ruby']",Shell*_JavaScript*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
25311354,"['python', 'shell']",Shell*_Python*,IRI,"['.sh', '.bsh', '.zsh', '.py']"
9928100,"['javascript', 'html']",JavaScript*,IRI,"['.ts', '.js', '.html']"
9970667,"['javascript', 'html', 'shell']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
14973783,"['c++', 'c', 'objective-c', 'java', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
22329177,"['java', 'html']",HI*,HI,['*']
13407728,"['java', 'objective-c', 'javascript']",JavaScript*,IRI,"['.ts', '.js', '.html']"
7068587,"['php', 'javascript', 'css', 'shell', 'html', 'python']",PHP*_Shell*_JavaScript*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.php']"
4239855,"['python', 'html', 'javascript', 'css']",JavaScript*_JS-CSS-HTML*_Python*,IRI_ID,"['.ts', '.js', '.html', '.py', '.html', '.js', '.css']"
15085427,"['javascript', 'css', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2354240,"['shell', 'python', 'javascript', 'c', 'c++', 'html']",C-C++_Shell*_JavaScript*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
3942762,"['c', 'python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
6599242,"['python', 'php', 'ruby', 'objective-c', 'shell', 'html', 'javascript']",Shell*_JavaScript*_C-Python_Python*,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
28126132,"['java', 'c++']",Java-C,FFI,"['.java', '.c']"
27050722,"['javascript', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
1963085,"['java', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
13453177,"['javascript', 'typescript', 'shell']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
19064466,"['objective-c', 'ruby']",HI*,HI,['*']
6287585,"['php', 'shell']",PHP*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.php']"
9626416,"['html', 'javascript', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1062237,"['c', 'python', 'shell', 'c++']",C-C++_Shell*_C-Python,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh']"
806604,"['c', 'python', 'javascript', 'c++', 'html', 'css']",C-C++_JavaScript*_C-Python_Python*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.py', '.ts', '.js', '.html']"
9843572,"['java', 'typescript', 'html', 'css', 'javascript']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
21843083,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
27541956,"['javascript', 'html', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
22436189,"['html', 'css', 'c++', 'javascript', 'shell', 'python']",Shell*_JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
1358940,"['c++', 'c', 'objective-c', 'python', 'html', 'java', 'shell', 'javascript', 'css']",Java-C_C++-Objective-C_C-Python_C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.mm', '.java', '.c', '.sh', '.bsh', '.zsh']"
3534119,"['objective-c', 'html', 'javascript', 'ruby', 'shell', 'c']",Shell*_JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
845547,"['php', 'css', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
5598440,"['javascript', 'html']",JavaScript*,IRI,"['.ts', '.js', '.html']"
3734638,"['objective-c', 'html']",JavaScript*,IRI,"['.ts', '.js', '.html']"
4319172,"['python', 'shell']",HI*,HI,['*']
5086313,"['python', 'html', 'javascript', 'css']",JavaScript*_JS-CSS-HTML*_Python*,IRI_ID,"['.ts', '.js', '.html', '.py', '.html', '.js', '.css']"
28635588,"['java', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
8699905,"['javascript', 'python', 'html', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
14447732,"['shell', 'c', 'python', 'ruby']",Shell*_C-Python,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh']"
5598737,"['python', 'html', 'shell']",HI*,HI,['*']
14080560,"['javascript', 'html']",JavaScript*,IRI,"['.ts', '.js', '.html']"
9712011,"['c', 'c++', 'objective-c', 'python', 'html', 'shell', 'ruby', 'css']",C-C++_Shell*_Java-C_Python*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.py', '.sh', '.bsh', '.zsh']"
9104262,"['javascript', 'html', 'shell']",Shell*_JavaScript*,IRI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
5510742,"['objective-c', 'ruby', 'python']",HI*,HI,['*']
34274,"['c', 'ruby', 'objective-c', 'html']",Ruby*,IRI,['.rb']
20163574,"['python', 'html']",HI*,HI,['*']
256164,"['html', 'javascript', 'java', 'python', 'shell', 'css', 'php', 'c', 'ruby']",Shell*_JavaScript*_Python*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
3950765,"['javascript', 'html', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
4058868,"['python', 'c', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
9133677,"['java', 'html', 'css', 'shell']",Shell*_JS-CSS-HTML*_Java*,IRI_ID,"['.sh', '.bsh', '.zsh', '.java', '.html', '.js', '.css']"
6905963,"['python', 'c', 'c++', 'shell']",C-C++_Shell*_C-Python,FFI_IRI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh']"
10435502,"['javascript', 'typescript']",JavaScript*,IRI,"['.ts', '.js', '.html']"
859126,"['php', 'html']",HI*,HI,['*']
2180736,"['javascript', 'css', 'html']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3370192,"['css', 'html', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
7865549,"['javascript', 'python', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
12614368,"['ruby', 'html']",HI*,HI,['*']
18209875,"['ruby', 'html']",HI*,HI,['*']
766701,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
4063516,"['java', 'c++', 'objective-c', 'shell', 'c']",C-C++_Shell*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
969401,"['javascript', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
4797938,"['javascript', 'html', 'css']",JavaScript*_JS-CSS-HTML*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
11174413,"['shell', 'javascript', 'html', 'ruby']",Shell*_JS-CSS-HTML*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
8064624,"['objective-c', 'ruby']",HI*,HI,['*']
16931376,"['c', 'c++', 'php', 'objective-c', 'shell', 'html']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
8819611,"['objective-c', 'c', 'ruby', 'html', 'shell', 'c++', 'css']",C-C++_Shell*_JavaScript*_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
14146757,"['c', 'python', 'java', 'shell', 'c++', 'objective-c', 'ruby']",Python*_Shell*_Java*_C-C++_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py', '.java']"
3121301,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
13108106,"['typescript', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
6485,"['ruby', 'shell']",HI*,HI,['*']
9435882,"['c', 'shell', 'objective-c']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
22976798,"['javascript', 'c++', 'php', 'c', 'shell']",C-C++_Shell*,FFI_IRI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
5145942,"['javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
18198998,"['shell', 'html', 'python']",HI*,HI,['*']
17848424,"['javascript', 'html', 'shell']",JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
577245,"['python', 'html', 'javascript', 'css', 'shell', 'ruby']",Python*_C-Python_Shell*,FFI_IRI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
858754,"['php', 'css']",HI*,HI,['*']
9549081,"['c', 'c++', 'objective-c', 'javascript', 'php', 'python', 'html', 'css', 'java', 'shell']",C-C++_Python*_Java-C_Shell*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
2285190,"['objective-c', 'html', 'shell', 'css', 'ruby']",JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
5989991,"['python', 'shell']",Python*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.py']"
5647055,"['html', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
8391910,"['c++', 'javascript', 'c', 'python']",C-C++,FFI,"['.c', '.cpp']"
2916562,"['php', 'css', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
2750249,"['java', 'html', 'ruby', 'javascript']",JS-CSS-HTML*_Java*,IRI_ID,"['.java', '.html', '.js', '.css']"
1145581,"['python', 'html', 'css']",Python*_JS-CSS-HTML*,IRI_ID,"['.py', '.html', '.js', '.css']"
20755271,"['ruby', 'css']",C++-Objective-C,FFI,['.mm']
26012331,"['objective-c', 'ruby']",HI*,HI,['*']
10562671,"['c', 'php', 'javascript']",HI*,HI,['*']
8408825,"['ruby', 'shell', 'html']",HI*,HI,['*']
1917879,"['html', 'css', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
938061,"['javascript', 'css', 'html', 'ruby']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
23482820,"['javascript', 'shell', 'python']",JavaScript*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
12778281,"['html', 'objective-c', 'javascript', 'css', 'ruby']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
4138309,"['java', 'javascript', 'html', 'shell', 'css', 'python']",JS-CSS-HTML*_JavaScript*_Java*,IRI_ID,"['.ts', '.js', '.html', '.java', '.html', '.js', '.css']"
25778634,"['python', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
18279227,"['typescript', 'css', 'python', 'html', 'javascript', 'shell']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
13766391,"['javascript', 'php', 'html', 'css', 'shell']",JavaScript*_PHP*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.php', '.ts', '.js', '.html']"
747755,"['php', 'css', 'javascript', 'shell', 'html']",JavaScript*_JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
6547965,"['python', 'html', 'css', 'javascript', 'shell', 'c']",Python*_JS-CSS-HTML*,IRI_ID,"['.py', '.html', '.js', '.css']"
9992805,"['ruby', 'html', 'shell']",Ruby*,IRI,['.rb']
1301584,"['python', 'shell']",Python*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.py']"
17420614,"['python', 'css', 'shell', 'javascript', 'html']",Python*_JavaScript*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
15011587,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
9118195,"['shell', 'ruby']",HI*,HI,['*']
6417651,"['objective-c', 'c++']",C++-Objective-C,FFI,['.mm']
14829536,"['python', 'c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
991709,"['ruby', 'javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
27569187,"['javascript', 'html', 'css', 'ruby']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
16345015,"['go', 'html', 'javascript', 'css']",C-Go_JavaScript*_Go*,FFI_IRI,"['.go', '.ts', '.js', '.html', '.go']"
20434274,"['typescript', 'html', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
12339519,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
164151,"['ruby', 'html', 'css', 'javascript']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
12087575,"['javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
15204429,"['html', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
28785365,"['css', 'html', 'javascript']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
21776379,"['objective-c', 'ruby']",HI*,HI,['*']
8608493,"['ruby', 'css', 'html', 'javascript', 'shell']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
13486798,"['c', 'c++', 'python', 'shell', 'php']",C-C++_C-Python_Java-C_Shell*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.sh', '.bsh', '.zsh']"
29259281,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
9915827,"['c', 'shell', 'objective-c', 'java', 'c++']",C-C++_C++-Objective-C_Shell*,FFI_IRI,"['.c', '.cpp', '.mm', '.sh', '.bsh', '.zsh']"
13526596,"['python', 'c']",C-Python,FFI,"['.c', '.py']"
14116604,"['python', 'c++', 'shell']",Python*_Shell*,IRI,"['.sh', '.bsh', '.zsh', '.py']"
17406281,"['javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
23483401,"['typescript', 'html', 'css', 'javascript']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
10066825,"['javascript', 'html', 'shell']",JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
25112298,"['python', 'html', 'css', 'javascript', 'shell']",JavaScript*_JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
13973168,"['shell', 'ruby', 'c']",Shell*_Ruby*,IRI,"['.sh', '.bsh', '.zsh', '.rb']"
23620921,"['c', 'python', 'go', 'shell']",C-Go,FFI,['.go']
5874515,"['python', 'shell', 'html']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
101527,"['java', 'c', 'c++']",C-C++_Java-C,FFI,"['.c', '.cpp', '.java', '.c']"
11726616,"['c++', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
16493298,"['html', 'css', 'javascript', 'ruby', 'shell']",JavaScript*_JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
24330295,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
13329845,"['php', 'javascript', 'css']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
1210071,"['python', 'shell', 'ruby', 'html']",Python*_C-Python_Shell*_Ruby*,FFI_IRI,"['.c', '.py', '.py', '.sh', '.bsh', '.zsh', '.rb']"
6813325,"['c', 'shell', 'java']",Java-C_Shell*,FFI_IRI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
2926712,"['objective-c', 'ruby']",HI*,HI,['*']
14574404,"['php', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
9107190,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
26876372,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
1173123,"['python', 'ruby']",Python*,IRI,['.py']
27642603,"['go', 'shell']",C-Go,FFI,['.go']
25641440,"['python', 'c']",Python*,IRI,['.py']
6776281,"['html', 'css', 'javascript', 'shell']",JavaScript*_JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
3261980,"['c', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
12357002,"['ruby', 'html']",HI*,HI,['*']
18525896,"['objective-c', 'ruby', 'html']",HI*,HI,['*']
690903,"['javascript', 'python', 'html', 'css', 'ruby', 'shell']",JavaScript*_JS-CSS-HTML*_Shell*,IRI_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
22392639,"['javascript', 'html']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
23038334,"['c++', 'c', 'javascript', 'python', 'objective-c', 'java', 'css', 'shell', 'html']",C-Python_Python*_Shell*_JavaScript*_C-C++_Java-C,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
3219804,"['c', 'objective-c', 'shell', 'c++']",C-C++_Java-C_Shell*,FFI_IRI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
8768978,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
8545463,"['objective-c', 'ruby']",HI*,HI,['*']
8781335,"['typescript', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
23927514,"['ruby', 'objective-c']",HI*,HI,['*']
7769798,"['javascript', 'shell']",Shell*,IRI,"['.sh', '.bsh', '.zsh']"
15691240,"['c', 'c++']",C-C++,FFI,"['.c', '.cpp']"
7530048,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IRI_ID,"['.ts', '.js', '.html', '.html', '.js', '.css']"
27825475,"['objective-c', 'ruby']",HI*,HI,['*']
8451893,"['ruby', 'html', 'shell', 'php', 'javascript']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
5550623,"['c++', 'c', 'python', 'objective-c', 'ruby', 'shell']",C-C++_Python*_C++-Objective-C_Shell*,FFI_IRI,"['.c', '.cpp', '.mm', '.sh', '.bsh', '.zsh', '.py']"
23182992,"['c', 'ruby', 'objective-c']",HI*,HI,['*']
5150954,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
10594164,"['html', 'css', 'shell']",JS-CSS-HTML*,ID,"['.html', '.js', '.css']"
9949492,"['ruby', 'html', 'css', 'javascript', 'shell']",JS-CSS-HTML*_Shell*_Ruby*,IRI_ID,"['.rb', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
